Country,Indicator,Year,Sex,Age,Value
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1992,Female,Age 10-19,0.67
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1992,Male,Age 0-14,8.52
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1992,Male,Age 10-19,0.27
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1993,Both,Age 0-14,9.91
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1993,Both,Age 10-19,0.57
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1993,Female,Age 0-14,10.04
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1993,Female,Age 10-19,0.82
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1993,Male,Age 0-14,9.79
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1993,Male,Age 10-19,0.34
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1994,Both,Age 0-14,11.17
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1994,Both,Age 10-19,0.69
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1994,Female,Age 0-14,11.32
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1994,Female,Age 10-19,0.98
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1994,Male,Age 0-14,11.03
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1994,Male,Age 10-19,0.41
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1995,Both,Age 0-14,12.35
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1995,Both,Age 10-19,0.81
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1995,Female,Age 0-14,12.52
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1995,Female,Age 10-19,1.15
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1995,Male,Age 0-14,12.20
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1995,Male,Age 10-19,0.49
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1996,Both,Age 0-14,13.41
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1996,Both,Age 10-19,0.95
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1996,Female,Age 0-14,13.60
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1996,Female,Age 10-19,1.32
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1996,Male,Age 0-14,13.24
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1996,Male,Age 10-19,0.60
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1997,Both,Age 0-14,14.36
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1997,Both,Age 10-19,1.12
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1997,Female,Age 0-14,14.57
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1997,Female,Age 10-19,1.52
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1997,Male,Age 0-14,14.17
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1997,Male,Age 10-19,0.74
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1998,Both,Age 0-14,15.22
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1998,Both,Age 10-19,1.32
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1998,Female,Age 0-14,15.44
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1998,Female,Age 10-19,1.73
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1998,Male,Age 0-14,15.01
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1998,Male,Age 10-19,0.92
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1999,Both,Age 0-14,15.96
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1999,Both,Age 10-19,1.56
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1999,Female,Age 0-14,16.20
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1999,Female,Age 10-19,1.99
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1999,Male,Age 0-14,15.72
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",1999,Male,Age 10-19,1.15
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2000,Both,Age 0-14,16.56
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2000,Both,Age 10-19,1.86
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2000,Female,Age 0-14,16.82
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2000,Female,Age 10-19,2.30
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2000,Male,Age 0-14,16.31
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2000,Male,Age 10-19,1.44
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2001,Both,Age 0-14,17.03
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2001,Both,Age 10-19,2.20
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2001,Female,Age 0-14,17.31
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2001,Female,Age 10-19,2.64
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2001,Male,Age 0-14,16.75
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2001,Male,Age 10-19,1.78
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2002,Both,Age 0-14,17.32
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2002,Both,Age 10-19,2.57
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2002,Female,Age 0-14,17.63
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2002,Female,Age 10-19,3.01
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2002,Male,Age 0-14,17.03
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2002,Male,Age 10-19,2.15
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2003,Both,Age 0-14,17.50
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2003,Both,Age 10-19,2.96
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2003,Female,Age 0-14,17.82
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2003,Female,Age 10-19,3.40
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2003,Male,Age 0-14,17.19
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2003,Male,Age 10-19,2.55
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2004,Both,Age 0-14,17.59
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2004,Both,Age 10-19,3.35
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2004,Female,Age 0-14,17.93
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2004,Female,Age 10-19,3.79
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2004,Male,Age 0-14,17.28
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2004,Male,Age 10-19,2.94
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2005,Both,Age 0-14,17.45
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2005,Both,Age 10-19,3.68
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2005,Female,Age 0-14,17.79
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2005,Female,Age 10-19,4.11
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2005,Male,Age 0-14,17.13
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2005,Male,Age 10-19,3.28
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2006,Both,Age 0-14,17.16
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2006,Both,Age 10-19,3.96
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2006,Female,Age 0-14,17.50
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2006,Female,Age 10-19,4.37
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2006,Male,Age 0-14,16.84
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2006,Male,Age 10-19,3.57
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2007,Both,Age 0-14,16.33
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2007,Both,Age 10-19,4.15
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2007,Female,Age 0-14,16.67
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2007,Female,Age 10-19,4.54
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2007,Male,Age 0-14,16.02
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2007,Male,Age 10-19,3.78
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2008,Both,Age 0-14,15.02
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2008,Both,Age 10-19,4.25
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2008,Female,Age 0-14,15.33
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2008,Female,Age 10-19,4.62
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2008,Male,Age 0-14,14.73
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2008,Male,Age 10-19,3.89
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2009,Both,Age 0-14,13.36
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2009,Both,Age 10-19,4.23
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2009,Female,Age 0-14,13.64
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2009,Female,Age 10-19,4.58
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2009,Male,Age 0-14,13.09
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2009,Male,Age 10-19,3.89
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2010,Both,Age 0-14,11.88
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2010,Both,Age 10-19,4.18
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2010,Female,Age 0-14,12.12
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2010,Female,Age 10-19,4.51
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2010,Male,Age 0-14,11.64
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2010,Male,Age 10-19,3.88
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2011,Both,Age 0-14,10.59
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2011,Both,Age 10-19,4.11
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2011,Female,Age 0-14,10.81
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2011,Female,Age 10-19,4.39
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2011,Male,Age 0-14,10.38
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2011,Male,Age 10-19,3.84
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2012,Both,Age 0-14,9.40
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2012,Both,Age 10-19,4.01
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2012,Female,Age 0-14,9.59
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2012,Female,Age 10-19,4.22
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2012,Male,Age 0-14,9.21
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2012,Male,Age 10-19,3.80
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2013,Both,Age 0-14,8.26
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2013,Both,Age 10-19,3.81
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2013,Female,Age 0-14,8.43
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2013,Female,Age 10-19,3.96
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2013,Male,Age 0-14,8.11
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2013,Male,Age 10-19,3.67
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2014,Both,Age 0-14,7.39
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2014,Both,Age 10-19,3.63
Global,"Estimated rate of annual AIDS-related deaths (per 100,000 population)",2014,Female,Age 0-14,7.54
